"X","Occupancy","DmgFnId","Source","Description","depth","damage","depth_m","Floors","Basement","salt_water","duration","foundation","fema_zone"
326,"COM1","291","USACE - New Orleans","convenience store, structure, salt water, long duration",10,1,3.048,NA,0,"salt","long",NA,NA
327,"COM1","292","USACE - New Orleans","convenience store, structure, salt water, short duration",10,1,3.048,NA,0,"salt","short",NA,NA
328,"COM1","293","USACE - New Orleans","convenience store, structure, fresh water, long duration",10,0.96,3.048,NA,0,"fresh","long",NA,NA
329,"COM1","294","USACE - New Orleans","convenience store, structure, fresh water, short duration",10,0.96,3.048,NA,0,"fresh","short",NA,NA
330,"COM1","295","USACE - New Orleans","convenience store, structure, composite water & duration",10,1,3.048,NA,0,NA,NA,NA,NA
331,"COM1","296","USACE - New Orleans","department store, structure, salt water, long duration",10,1,3.048,NA,0,"salt","long",NA,NA
332,"COM1","297","USACE - New Orleans","department store, structure, salt water, short duration",10,1,3.048,NA,0,"salt","short",NA,NA
333,"COM1","298","USACE - New Orleans","department store, structure, fresh water, long duration",10,0.97,3.048,NA,0,"fresh","long",NA,NA
334,"COM1","299","USACE - New Orleans","department store, structure, fresh water, short duration",10,0.97,3.048,NA,0,"fresh","short",NA,NA
335,"COM1","148","USACE - Galveston","remnant shop, contents (inventory)",10,1,3.048,NA,0,NA,NA,NA,NA
336,"COM1","149","USACE - Galveston","service station, contents (equipment)",10,1,3.048,NA,0,NA,NA,NA,NA
337,"COM1","150","USACE - Galveston","service station, contents (inventory)",10,1,3.048,NA,0,NA,NA,NA,NA
338,"COM1","151","USACE - Galveston","shoe repair, contents (equipment)",10,0.47,3.048,NA,0,NA,NA,NA,NA
339,"COM1","152","USACE - Galveston","shoe repair, contents (inventory)",10,1,3.048,NA,0,NA,NA,NA,NA
340,"COM1","153","USACE - Galveston","toy store, contents (inventory)",10,1,3.048,NA,0,NA,NA,NA,NA
341,"COM1","154","USACE - Galveston","tractor sales, contents (equipment)",10,0.6,3.048,NA,0,NA,NA,NA,NA
342,"COM1","30","USACE - Galveston","trailer sales, inventory",10,1,3.048,NA,0,NA,NA,NA,NA
343,"COM1","31","USACE - Galveston","trophy shop, inventory",10,1,3.048,NA,0,NA,NA,NA,NA
344,"COM1","157","USACE - Galveston","trophy shop, contents (equipment)",10,0.61,3.048,NA,0,NA,NA,NA,NA
345,"COM1","158","USACE - Galveston","trophy shop, contents (inventory)",10,1,3.048,NA,0,NA,NA,NA,NA
346,"COM1","159","USACE - Galveston","upholstery shop, contents (equipment)",10,0.5,3.048,NA,0,NA,NA,NA,NA
347,"COM1","160","USACE - Galveston","upholstery shop, contents (inventory)",10,0.6,3.048,NA,0,NA,NA,NA,NA
348,"COM1","161","USACE - Galveston","used appliances/cloth, contents (equipment)",10,0.6,3.048,NA,0,NA,NA,NA,NA
349,"COM1","162","USACE - Galveston","used appliances/cloth, contents (inventory)",10,1,3.048,NA,0,NA,NA,NA,NA
350,"COM1","163","USACE - Galveston","used furniture, contents (equipment)",10,0.6,3.048,NA,0,NA,NA,NA,NA
351,"COM1","1","USACE - Galveston","average retail trade, inventory",10,0.95,3.048,NA,0,NA,NA,NA,NA
352,"COM1","2","USACE - Galveston","appliance sales, inventory",10,1,3.048,NA,0,NA,NA,NA,NA
353,"COM1","3","USACE - Galveston","bait stand, inventory",10,0.6,3.048,NA,0,NA,NA,NA,NA
354,"COM1","4","USACE - Galveston","book store, inventory",10,0.73,3.048,NA,0,NA,NA,NA,NA
355,"COM1","5","USACE - Galveston","camera store, inventory",10,1,3.048,NA,0,NA,NA,NA,NA
356,"COM1","6","USACE - Galveston","carpet and paint shop, inventory",10,1,3.048,NA,0,NA,NA,NA,NA
357,"COM1","7","USACE - Galveston","crafts - inventory",10,1,3.048,NA,0,NA,NA,NA,NA
358,"COM1","8","USACE - Galveston","chain drug store, inventory",10,1,3.048,NA,0,NA,NA,NA,NA
359,"COM1","9","USACE - Galveston","fabric store, inventory",10,1,3.048,NA,0,NA,NA,NA,NA
360,"COM1","10","USACE - Galveston","feed store, inventory",10,0.25,3.048,NA,0,NA,NA,NA,NA
361,"COM1","11","USACE - Galveston","florist, inventory",10,1,3.048,NA,0,NA,NA,NA,NA
362,"COM1","12","USACE - Galveston","fruit stand, inventory",10,1,3.048,NA,0,NA,NA,NA,NA
363,"COM1","13","USACE - Galveston","gift shop, inventory",10,1,3.048,NA,0,NA,NA,NA,NA
364,"COM1","137","USACE - Galveston","motorcycle dealer, contents (equipment)",10,1,3.048,NA,0,NA,NA,NA,NA
365,"COM1","138","USACE - Galveston","motorcycle dealer, contents (inventory)",10,0.9,3.048,NA,0,NA,NA,NA,NA
366,"COM1","139","USACE - Galveston","music center, contents (equipment)",10,1,3.048,NA,0,NA,NA,NA,NA
367,"COM1","140","USACE - Galveston","music center, contents (inventory)",10,1,3.048,NA,0,NA,NA,NA,NA
368,"COM1","141","USACE - Galveston","plant nursery, contents (equipment)",10,1,3.048,NA,0,NA,NA,NA,NA
369,"COM1","142","USACE - Galveston","plant nursery, contents (inventory)",10,1,3.048,NA,0,NA,NA,NA,NA
370,"COM1","143","USACE - Galveston","paint store, contents (equipment)",10,0.5,3.048,NA,0,NA,NA,NA,NA
371,"COM1","144","USACE - Galveston","paint store, contents (inventory)",10,0.8,3.048,NA,0,NA,NA,NA,NA
372,"COM1","145","USACE - Galveston","pawn shop, contents (equipment)",10,0.8,3.048,NA,0,NA,NA,NA,NA
373,"COM1","146","USACE - Galveston","pawn shop, contents (inventory)",10,0.95,3.048,NA,0,NA,NA,NA,NA
374,"COM1","147","USACE - Galveston","remnant shop, contents (equipment)",10,0.4,3.048,NA,0,NA,NA,NA,NA
375,"COM1","188","USACE - New Orleans","home repair store, contents, fresh water, short duration",10,0.94,3.048,NA,0,"fresh","short",NA,NA
376,"COM1","189","USACE - New Orleans","liquor store, contents, salt water, long duration",10,1,3.048,NA,0,"salt","long",NA,NA
377,"COM1","190","USACE - New Orleans","liquor store, contents, fresh water, short duration",10,0.98,3.048,NA,0,"fresh","short",NA,NA
378,"COM1","191","USACE - New Orleans","shoe store, contents, salt water, long duration",10,1,3.048,NA,0,"salt","long",NA,NA
379,"COM1","192","USACE - New Orleans","shoe store, contents, fresh water, short duration",10,0.99,3.048,NA,0,"fresh","short",NA,NA
380,"COM1","193","USACE - New Orleans","wine store, contents, salt water, long duration",10,1,3.048,NA,0,"salt","long",NA,NA
381,"COM1","194","USACE - New Orleans","wine store, contents, fresh water, short duration",10,0.98,3.048,NA,0,"fresh","short",NA,NA
382,"COM1","168","USACE - Galveston","video games, contents (inventory)",10,1,3.048,NA,0,NA,NA,NA,NA
383,"COM1","169","USACE - New Orleans","bakery, contents, salt water, long duration",10,1,3.048,NA,0,"salt","long",NA,NA
384,"COM1","32","USACE - Galveston","upholstery shop, inventory",10,0.6,3.048,NA,0,NA,NA,NA,NA
385,"COM1","33","USACE - Galveston","used appliances/cloth, inventory",10,1,3.048,NA,0,NA,NA,NA,NA
386,"COM1","34","USACE - Galveston","used furniture, inventory",10,0.9,3.048,NA,0,NA,NA,NA,NA
387,"COM1","35","USACE - Galveston","vacuum cleaner sales, inventory",10,1,3.048,NA,0,NA,NA,NA,NA
388,"COM1","36","USACE - Galveston","video games, inventory",10,1,3.048,NA,0,NA,NA,NA,NA
389,"COM1","37","USACE - Galveston","medium grocery, inventory",10,1,3.048,NA,0,NA,NA,NA,NA
390,"COM1","38","USACE - Galveston","mens clothing, inventory",10,1,3.048,NA,0,NA,NA,NA,NA
391,"COM1","164","USACE - Galveston","used furniture, contents (inventory)",10,0.9,3.048,NA,0,NA,NA,NA,NA
392,"COM1","165","USACE - Galveston","vacuum cleaner sales, contents (equipment)",10,0.6,3.048,NA,0,NA,NA,NA,NA
393,"COM1","166","USACE - Galveston","vacuum cleaner sales, contents (inventory)",10,1,3.048,NA,0,NA,NA,NA,NA
394,"COM1","167","USACE - Galveston","video games, contents (equipment)",10,0.6,3.048,NA,0,NA,NA,NA,NA
395,"COM1","181","USACE - New Orleans","gas stations, contents, salt water, long duration",10,1,3.048,NA,0,"salt","long",NA,NA
396,"COM1","182","USACE - New Orleans","gas stations, contents, fresh water, short duration",10,0.98,3.048,NA,0,"fresh","short",NA,NA
397,"COM1","170","USACE - New Orleans","bakery, contents, fresh water, short duration",10,0.98,3.048,NA,0,"fresh","short",NA,NA
398,"COM1","171","USACE - New Orleans","candy store, contents, salt water, long duration",10,1,3.048,NA,0,"salt","long",NA,NA
399,"COM1","172","USACE - New Orleans","candy store, contents, fresh water, short duration",10,0.98,3.048,NA,0,"fresh","short",NA,NA
400,"COM1","173","USACE - New Orleans","clothing store, contents, salt water, long duration",10,1,3.048,NA,0,"salt","long",NA,NA
401,"COM1","174","USACE - New Orleans","clothing store, contents, fresh water, short duration",10,0.99,3.048,NA,0,"fresh","short",NA,NA
402,"COM1","175","USACE - New Orleans","convenience store, contents, salt water, long duration",10,1,3.048,NA,0,"salt","long",NA,NA
403,"COM1","176","USACE - New Orleans","convenience store, contents, fresh water, short duration",10,0.98,3.048,NA,0,"fresh","short",NA,NA
404,"COM1","177","USACE - New Orleans","department store, contents, salt water, long duration",10,1,3.048,NA,0,"salt","long",NA,NA
405,"COM1","178","USACE - New Orleans","department store, contents, fresh water, short duration",10,0.99,3.048,NA,0,"fresh","short",NA,NA
406,"COM1","179","USACE - New Orleans","furniture store, contents, salt water, long duration",10,1,3.048,NA,0,"salt","long",NA,NA
407,"COM1","180","USACE - New Orleans","furniture store, contents, fresh water, short duration",10,0.99,3.048,NA,0,"fresh","short",NA,NA
408,"COM1","29","USACE - Galveston","tractor sales, inventory",10,0.88,3.048,NA,0,NA,NA,NA,NA
409,"COM1","43","USACE - Galveston","large auto dealer, inventory",10,1,3.048,NA,0,NA,NA,NA,NA
410,"COM1","183","USACE - New Orleans","large grocery, contents, salt water, long duration",10,1,3.048,NA,0,"salt","long",NA,NA
411,"COM1","184","USACE - New Orleans","large grocery, contents, fresh water, short duration",10,0.98,3.048,NA,0,"fresh","short",NA,NA
412,"COM1","185","USACE - New Orleans","neighborhood grocery, contents, salt water, long duration",10,1,3.048,NA,0,"salt","long",NA,NA
413,"COM1","186","USACE - New Orleans","neighborhood grocery, contents, fresh water, short duration",10,0.98,3.048,NA,0,"fresh","short",NA,NA
414,"COM1","187","USACE - New Orleans","home repair store, contents, salt water, long duration",10,1,3.048,NA,0,"salt","long",NA,NA
415,"COM1","23","USACE - Galveston","plant nursery, inventory",10,1,3.048,NA,0,NA,NA,NA,NA
416,"COM1","24","USACE - Galveston","paint store, inventory",10,0.8,3.048,NA,0,NA,NA,NA,NA
417,"COM1","25","USACE - Galveston","pawn shop, inventory",10,0.95,3.048,NA,0,NA,NA,NA,NA
418,"COM1","26","USACE - Galveston","remnant shop, inventory",10,1,3.048,NA,0,NA,NA,NA,NA
419,"COM1","27","USACE - Galveston","service station, inventory",10,1,3.048,NA,0,NA,NA,NA,NA
420,"COM1","28","USACE - Galveston","shoe repair, inventory",10,1,3.048,NA,0,NA,NA,NA,NA
421,"COM1","42","USACE - Galveston","antique, inventory",10,1,3.048,NA,0,NA,NA,NA,NA
422,"COM1","16","USACE - Galveston","gun shop, inventory",10,1,3.048,NA,0,NA,NA,NA,NA
423,"COM1","44","USACE - Galveston","large furniture, inventory",10,1,3.048,NA,0,NA,NA,NA,NA
424,"COM1","45","USACE - Galveston","bakery, inventory",10,1,3.048,NA,0,NA,NA,NA,NA
425,"COM1","19","USACE - Galveston","liquor store, inventory",10,1,3.048,NA,0,NA,NA,NA,NA
426,"COM1","20","USACE - Galveston","meat market, inventory",10,1,3.048,NA,0,NA,NA,NA,NA
427,"COM1","21","USACE - Galveston","motorcycle dealer, inventory",10,0.9,3.048,NA,0,NA,NA,NA,NA
428,"COM1","22","USACE - Galveston","music center, inventory",10,1,3.048,NA,0,NA,NA,NA,NA
429,"COM1","41","USACE - Galveston","boat sales/service, inventory",10,1,3.048,NA,0,NA,NA,NA,NA
430,"COM1","15","USACE - Galveston","small grocery, inventory",10,1,3.048,NA,0,NA,NA,NA,NA
431,"COM1","39","USACE - Galveston","hardware, inventory",10,1,3.048,NA,0,NA,NA,NA,NA
432,"COM1","40","USACE - Galveston","toy store, inventory",10,1,3.048,NA,0,NA,NA,NA,NA
433,"COM1","18","USACE - Galveston","lawnmower, inventory",10,1,3.048,NA,0,NA,NA,NA,NA
434,"COM1","14","USACE - Galveston","greenhouse, inventory",10,1,3.048,NA,0,NA,NA,NA,NA
435,"COM1","17","USACE - Galveston","hobby shop, inventory",10,1,3.048,NA,0,NA,NA,NA,NA
436,"COM2","239","USACE - St. Paul","warehouse, contents, fresh water",10,0.78,3.048,NA,0,"fresh",NA,NA,NA
437,"COM2","204","USACE - Galveston","medical supplies, contents (inventory)",10,0.8,3.048,NA,0,NA,NA,NA,NA
438,"COM2","205","USACE - Galveston","municipal storage warehouse, contents (equipment)",10,0.75,3.048,NA,0,NA,NA,NA,NA
439,"COM2","201","USACE - Galveston","jewelry, contents (inventory)",10,0.65,3.048,NA,0,NA,NA,NA,NA
440,"COM2","202","USACE - Galveston","lumber yard, contents (inventory)",10,1,3.048,NA,0,NA,NA,NA,NA
441,"COM2","203","USACE - Galveston","medical supplies, contents (equipment)",10,1,3.048,NA,0,NA,NA,NA,NA
442,"COM2","200","USACE - Galveston","highway material storage, contents (equipment)",10,0.75,3.048,NA,0,NA,NA,NA,NA
443,"COM2","218","USACE - Galveston","t.v. station, contents (equipment)",10,0.22,3.048,NA,0,NA,NA,NA,NA
444,"COM2","219","USACE - Galveston","t.v. repair, contents (equipment)",10,0.63,3.048,NA,0,NA,NA,NA,NA
445,"COM2","220","USACE - Galveston","t.v. repair, contents (inventory)",10,1,3.048,NA,0,NA,NA,NA,NA
446,"COM2","217","USACE - Galveston","storage - machine parts, contents (inventory)",10,1,3.048,NA,0,NA,NA,NA,NA
447,"COM2","238","USACE - New Orleans","warehouse, contents, fresh water, short duration",10,0.72,3.048,NA,0,"fresh","short",NA,NA
448,"COM2","197","USACE - Galveston","auto parts/mufflers, contents (inventory)",10,1,3.048,NA,0,NA,NA,NA,NA
449,"COM2","198","USACE - Galveston","heavy equipment storage, contents (equipment)",10,0.63,3.048,NA,0,NA,NA,NA,NA
450,"COM2","199","USACE - Galveston","food warehouse, contents (inventory)",10,0.9,3.048,NA,0,NA,NA,NA,NA
451,"COM2","213","USACE - Galveston","sporting goods warehouse, contents (equipment)",10,1,3.048,NA,0,NA,NA,NA,NA
452,"COM2","214","USACE - Galveston","sporting goods warehouse, contents (inventory)",10,1,3.048,NA,0,NA,NA,NA,NA
453,"COM2","215","USACE - Galveston","storage - chemicals, contents (equipment)",10,0.75,3.048,NA,0,NA,NA,NA,NA
454,"COM2","216","USACE - Galveston","storage - chemicals, contents (inventory)",10,1,3.048,NA,0,NA,NA,NA,NA
455,"COM2","231","USACE - Galveston","heavy machinery warehouse, contents (equipment)",10,0.51,3.048,NA,0,NA,NA,NA,NA
456,"COM2","232","USACE - Galveston","heavy machinery warehouse, contents (inventory)",10,0.75,3.048,NA,0,NA,NA,NA,NA
457,"COM2","233","USACE - Galveston","petroleum warehouse, contents (equipment)",10,0.6,3.048,NA,0,NA,NA,NA,NA
458,"COM2","234","USACE - Galveston","petroleum warehouse, contents (inventory)",10,0.8,3.048,NA,0,NA,NA,NA,NA
459,"COM2","235","USACE - Galveston","western auto, contents (equipment)",10,0.84,3.048,NA,0,NA,NA,NA,NA
460,"COM2","236","USACE - Galveston","western auto, contents (inventory)",10,1,3.048,NA,0,NA,NA,NA,NA
461,"COM2","237","USACE - New Orleans","warehouse, contents, salt water, long duration",10,0.97,3.048,NA,0,"salt","long",NA,NA
462,"COM2","347","USACE - Galveston","lumber yard, structure",10,0.07,3.048,NA,0,NA,NA,NA,NA
463,"COM2","348","USACE - Galveston","medical supplies, structure",10,0.35,3.048,NA,0,NA,NA,NA,NA
464,"COM2","349","USACE - Galveston","municipal storage warehouse, structure",10,0.5,3.048,NA,0,NA,NA,NA,NA
465,"COM2","350","USACE - Galveston","paper products warehouse, structure",10,0.25,3.048,NA,0,NA,NA,NA,NA
466,"COM2","351","USACE - Galveston","private storage, structure",10,0.4,3.048,NA,0,NA,NA,NA,NA
467,"COM2","352","USACE - Galveston","quonset hut storage, structure",10,0.35,3.048,NA,0,NA,NA,NA,NA
468,"COM2","353","USACE - Galveston","safety equipment, structure",10,0.4,3.048,NA,0,NA,NA,NA,NA
469,"COM2","354","USACE - Galveston","sporting goods, structure",10,0.55,3.048,NA,0,NA,NA,NA,NA
470,"COM2","355","USACE - Galveston","sporting goods warehouse, structure",10,0.3,3.048,NA,0,NA,NA,NA,NA
471,"COM2","206","USACE - Galveston","municipal storage warehouse, contents (inventory)",10,0.85,3.048,NA,0,NA,NA,NA,NA
472,"COM2","207","USACE - Galveston","paper products warehouse, contents (equipment)",10,1,3.048,NA,0,NA,NA,NA,NA
473,"COM2","208","USACE - Galveston","paper products warehouse, contents (inventory)",10,0.9,3.048,NA,0,NA,NA,NA,NA
474,"COM2","209","USACE - Galveston","safety equipment, contents (equipment)",10,1,3.048,NA,0,NA,NA,NA,NA
475,"COM2","210","USACE - Galveston","safety equipment, contents (inventory)",10,1,3.048,NA,0,NA,NA,NA,NA
476,"COM2","211","USACE - Galveston","sporting goods, contents (equipment)",10,0.8,3.048,NA,0,NA,NA,NA,NA
477,"COM2","212","USACE - Galveston","sporting goods, contents (inventory)",10,0.6,3.048,NA,0,NA,NA,NA,NA
478,"COM2","361","USACE - Galveston","beer warehouse, structure",10,0.21,3.048,NA,0,NA,NA,NA,NA
479,"COM2","362","USACE - Galveston","bottled gases warehouse, structure",10,0.26,3.048,NA,0,NA,NA,NA,NA
480,"COM2","363","USACE - Galveston","western auto, structure",10,0.41,3.048,NA,0,NA,NA,NA,NA
481,"COM2","364","USACE - New Orleans","warehouse, structure, salt water, long duration",10,0.8,3.048,NA,0,"salt","long",NA,NA
482,"COM2","365","USACE - New Orleans","warehouse, structure, salt water, short duration",10,0.76,3.048,NA,0,"salt","short",NA,NA
483,"COM2","366","USACE - New Orleans","warehouse, structure, fresh water, long duration",10,0.73,3.048,NA,0,"fresh","long",NA,NA
484,"COM2","367","USACE - New Orleans","warehouse, structure, fresh water, short duration",10,0.73,3.048,NA,0,"fresh","short",NA,NA
485,"COM2","368","USACE - New Orleans","warehouse, structure, composite water & duration",10,0.93,3.048,NA,0,NA,NA,NA,NA
486,"COM2","221","USACE - Galveston","trailer parts, contents (equipment)",10,0.5,3.048,NA,0,NA,NA,NA,NA
487,"COM2","222","USACE - Galveston","trailer parts, contents (inventory)",10,0.5,3.048,NA,0,NA,NA,NA,NA
488,"COM2","223","USACE - Galveston","warehouse, contents (inventory)",10,1,3.048,NA,0,NA,NA,NA,NA
489,"COM2","224","USACE - Galveston","beer warehouse, contents (equipment)",10,0.9,3.048,NA,0,NA,NA,NA,NA
490,"COM2","225","USACE - Galveston","beer warehouse, contents (inventory)",10,1,3.048,NA,0,NA,NA,NA,NA
491,"COM2","226","USACE - Galveston","bottled gases warehouse, contents (equipment)",10,0.6,3.048,NA,0,NA,NA,NA,NA
492,"COM2","227","USACE - Galveston","bottled gases warehouse, contents (inventory)",10,0.2,3.048,NA,0,NA,NA,NA,NA
493,"COM2","228","USACE - Galveston","cement warehouse, contents (inventory)",10,1,3.048,NA,0,NA,NA,NA,NA
494,"COM2","229","USACE - Galveston","detergents warehouse, contents (equipment)",10,0.5,3.048,NA,0,NA,NA,NA,NA
495,"COM2","230","USACE - Galveston","detergents warehouse, contents (inventory)",10,1,3.048,NA,0,NA,NA,NA,NA
